return_id,sales_id,return_date,return_amount,return_reason
556,22790,2023-03-17,15938.587412462666,Other
557,1981,2022-06-14,2396.971345438361,Damaged
558,16342,2022-08-12,8339.83709286511,Damaged
559,21302,2023-04-14,5786.426756593048,Late Delivery
560,14319,2022-07-11,450.06740543181894,Other
561,9605,2022-09-17,7045.097682892368,Other
562,484,2022-03-01,2780.2611423731437,Other
563,2453,2022-05-15,4704.687000351569,Late Delivery
564,20126,2023-02-07,3951.396897101965,Other
565,14274,2023-01-14,3790.741939725009,Damaged
566,14156,2023-05-01,1184.2115437744187,Damaged
567,10032,2023-05-10,3915.963416534145,Other
568,15740,2022-08-29,2945.786657663873,Other
569,19757,2023-06-18,7856.922260500178,Damaged
570,12202,2023-01-09,23737.166369380422,Damaged
571,23453,2022-07-01,5991.278189784584,Late Delivery
572,8543,2022-11-25,5248.663891958957,Other
573,13312,2022-03-31,11150.363769850901,Late Delivery
574,3501,2022-08-16,3892.310175165519,Late Delivery
575,10751,2022-12-23,1138.992691747509,Late Delivery
576,6125,2022-01-23,1175.3275513745173,Late Delivery
577,5421,2023-03-03,11471.122671696316,Late Delivery
578,18400,2023-08-19,1745.224627736784,Late Delivery
579,22969,2022-09-24,10124.534602534455,Damaged
580,14816,2022-04-05,8087.090702914732,Late Delivery
581,17984,2022-05-04,10939.828633792706,Other
582,3597,2022-03-11,8759.130391612882,Damaged
583,13321,2022-03-16,10175.330482746007,Damaged
584,24585,2023-08-24,1372.08402788277,Late Delivery
585,18542,2023-05-25,4149.139109200835,Other
586,19159,2022-11-20,2083.2943191848676,Damaged
587,12001,2023-12-25,371.12459472377697,Other
588,17091,2023-03-21,10484.247070956177,Late Delivery
589,13499,2022-08-25,7950.155240729429,Damaged
590,16147,2022-12-14,18260.29434953416,Damaged
591,2457,2022-09-27,2281.900914430532,Damaged
592,13897,2022-06-10,13537.062287366836,Other
593,26489,2022-03-23,2313.1971615599846,Other
594,2740,2023-04-13,8031.78699243101,Late Delivery
595,20695,2023-02-04,7094.423883539438,Damaged
596,4546,2022-10-11,11077.123564582898,Damaged
597,21132,2022-09-18,5066.807460633733,Other
598,23110,2022-04-14,5286.9898877029955,Damaged
599,7590,2023-04-25,2959.345525763037,Late Delivery
600,6406,2022-07-20,2641.6387082094993,Damaged
601,24699,2022-03-06,14273.227878889636,Damaged
602,21878,2023-03-05,1352.4494839263677,Other
603,7638,2022-01-26,2729.4593082992333,Damaged
604,14895,2022-09-11,6600.545181305272,Late Delivery
605,24832,2023-10-02,9300.592520512617,Other
606,23163,2022-06-22,9630.123809291697,Other
607,19763,2023-01-17,2470.2924256552856,Late Delivery
608,1232,2022-11-23,3921.899603590215,Late Delivery
609,7059,2022-01-26,5373.6262654915,Damaged
610,13949,2022-04-06,2781.827895479602,Other
611,22212,2023-01-07,12829.319372426868,Damaged
612,7404,2022-01-27,3947.020403719714,Late Delivery
613,23347,2022-04-07,395.9120282965128,Late Delivery
614,2696,2023-06-12,5401.218944761694,Other
615,8385,2022-01-26,6116.212485225594,Other
616,25358,2023-06-21,9989.273218225251,Other
617,20296,2023-08-25,7535.162337147995,Late Delivery
618,15666,2023-06-28,2598.6690152611586,Other
619,14763,2022-12-19,13853.590648643203,Other
620,12007,2023-07-01,5420.13244078055,Damaged
621,8491,2022-05-04,12058.022462619965,Other
622,22338,2022-04-11,1765.572166401091,Late Delivery
623,20254,2022-09-17,5042.949365651319,Damaged
624,21408,2023-06-02,21200.390248810912,Damaged
625,15349,2023-09-27,2260.1897976113482,Late Delivery
626,11447,2022-07-22,16623.040183334888,Late Delivery
627,11636,2023-12-14,1741.7176930539413,Late Delivery
628,8807,2022-12-26,5705.718931302545,Damaged
629,592,2022-08-01,8451.121619352436,Late Delivery
630,20492,2023-09-14,1457.7964492438934,Other
631,25641,2023-07-23,7111.119360223079,Late Delivery
632,2544,2023-12-16,814.8726020851714,Late Delivery
633,16212,2022-07-10,11438.572068287127,Other
634,6510,2023-10-01,4233.004108701452,Damaged
635,12449,2023-03-26,2583.3231137254065,Late Delivery
636,9365,2023-05-21,3335.5569677419226,Damaged
637,4798,2022-04-08,1008.7938307410002,Damaged
638,24693,2023-03-26,2174.0910644145506,Late Delivery
639,5453,2023-01-30,7779.1296711424075,Late Delivery
640,25240,2022-05-30,11278.389112817758,Other
641,21117,2023-12-10,10801.089392745187,Late Delivery
642,5379,2022-11-09,8755.95809733178,Late Delivery
643,24598,2022-08-07,1764.6480295310423,Other
644,9182,2023-10-07,6023.2899133051815,Other
645,25938,2022-02-08,8566.734854193608,Other
646,24967,2023-04-16,3357.2554000715313,Damaged
647,14552,2022-09-04,19027.63021853416,Other
648,20334,2022-01-27,3873.473177831695,Late Delivery
649,14384,2022-07-27,9518.170381894726,Late Delivery
650,8287,2022-05-16,5823.305518534947,Late Delivery
651,5124,2022-03-29,560.2735348986033,Other
652,8283,2023-07-31,1423.1440059921224,Late Delivery
653,9684,2023-04-05,1016.8571328184712,Damaged
654,14312,2022-08-27,7383.0534027965605,Damaged
655,22548,2023-07-11,8586.202576315754,Late Delivery
656,22823,2022-04-21,2563.8148574684283,Damaged
657,20386,2022-07-05,2878.6008836368933,Late Delivery
658,8062,2023-02-27,5547.514709044161,Other
659,15848,2022-08-19,16568.33315210627,Other
660,12191,2023-07-30,2990.8251166050613,Late Delivery
661,16399,2023-02-28,11507.277110131225,Damaged
662,23764,2023-06-14,5724.279709137838,Damaged
663,10269,2022-12-09,5974.72639040599,Late Delivery
664,12582,2022-06-20,1588.1612894070365,Other
665,10010,2022-07-13,2318.77525743264,Late Delivery
666,985,2023-08-23,17318.994287290105,Other
667,22954,2023-07-16,2375.244071276754,Late Delivery
668,15707,2023-01-30,5506.445909039083,Damaged
669,26749,2023-01-08,2077.6057643030927,Late Delivery
670,4411,2023-05-29,7991.047132269954,Late Delivery
671,4670,2023-11-13,1956.5382622296931,Damaged
672,2292,2023-03-04,9455.663698264088,Damaged
673,26045,2023-10-09,4897.660118020081,Damaged
674,6222,2022-04-24,14987.7630414038,Damaged
675,11610,2023-01-11,14542.586971230647,Damaged
676,22807,2023-06-13,1872.603699651534,Damaged
677,456,2023-04-26,6179.639600204047,Damaged
678,1752,2022-07-06,11047.40746943905,Damaged
679,18531,2023-02-09,4725.7125997742605,Damaged
680,1829,2023-06-15,4175.837369790493,Late Delivery
681,5009,2022-05-27,16194.03441751041,Late Delivery
682,10192,2022-09-13,2371.451081073401,Damaged
683,7486,2023-04-03,10063.973302287777,Other
684,10504,2024-01-21,3234.702711491429,Damaged
685,3371,2022-10-19,2094.6029140448873,Damaged
686,10304,2022-11-26,7422.230291430425,Other
687,9900,2022-11-28,9796.585766070668,Late Delivery
688,16176,2023-03-14,7851.482143210798,Late Delivery
689,20719,2022-09-30,13830.80108845494,Late Delivery
690,20084,2023-06-05,2104.8554931372205,Other
691,5160,2022-09-29,18177.527550765895,Damaged
692,9744,2022-03-03,4753.158258883823,Late Delivery
693,9888,2023-02-17,3189.5326101034816,Damaged
694,24450,2023-07-25,1306.8752224161396,Late Delivery
695,14782,2023-02-16,10522.245318160034,Damaged
696,6940,2023-10-19,3691.419135439346,Other
697,6029,2023-03-16,511.8051575984144,Late Delivery
698,20619,2022-04-21,12396.660016765785,Other
699,360,2022-02-03,5292.605791085888,Late Delivery
700,984,2022-12-14,3978.2481105716515,Other
701,26635,2023-12-10,5532.226559007971,Damaged
702,18001,2023-01-31,1616.7749992261038,Other
703,8500,2023-08-14,2202.7082391622266,Damaged
704,18200,2022-05-28,11493.935955459317,Other
705,9333,2023-10-22,5187.905030583669,Damaged
706,6333,2022-06-06,10548.522382665222,Other
707,17663,2023-04-02,3369.331266314499,Other
708,16114,2022-01-31,7308.72226126189,Late Delivery
709,4552,2023-04-27,3546.2773374893254,Other
710,25122,2022-12-10,10618.970708882694,Late Delivery
711,26593,2024-01-13,1537.3186882524446,Late Delivery
712,19220,2023-04-16,5435.113093552198,Other
713,17165,2023-11-02,2009.2814119083532,Other
714,21649,2023-02-19,5411.082062644561,Late Delivery
715,15787,2022-12-03,3227.9210948958134,Damaged
716,21933,2022-04-04,6321.187510238027,Other
717,5363,2022-11-27,1506.0985341687365,Late Delivery
718,3578,2023-09-08,689.681505828749,Other
719,18924,2023-10-30,4340.2138102418885,Other
720,5364,2022-03-30,4630.477465842119,Late Delivery
721,7097,2023-07-31,14627.15762321099,Damaged
722,11384,2023-09-30,2726.384576430076,Other
723,13906,2022-12-07,3145.9430943547554,Damaged
724,20513,2022-08-18,6021.850980012039,Damaged
725,19432,2022-05-10,2121.2242716548117,Damaged
726,8203,2022-10-07,1598.8858739419206,Late Delivery
727,16171,2022-06-20,6163.406320970571,Other
728,2049,2022-07-13,6458.400484725097,Other
729,2765,2023-06-18,6032.859808775466,Other
730,13101,2023-07-31,3194.2759609150103,Other
731,15170,2023-02-08,11151.432206381398,Damaged
732,22015,2022-07-14,9722.233947138797,Damaged
733,11531,2022-08-05,7748.852162506873,Other
734,769,2023-04-17,4479.434757611502,Other
735,8172,2023-03-11,9725.114627848245,Other
736,21523,2023-07-15,4137.088206979894,Late Delivery
737,4579,2023-03-28,16162.072364219779,Other
738,5543,2022-09-12,5622.7788678429115,Damaged
739,2664,2022-04-18,5049.988553566189,Damaged
740,25249,2022-08-07,2931.252248271885,Late Delivery
741,8182,2023-12-12,12264.704536564537,Other
742,1817,2022-10-09,7911.969051461335,Late Delivery
743,22647,2022-11-23,6027.609880348848,Late Delivery
744,15143,2023-11-15,2776.32230610398,Late Delivery
745,13410,2023-03-13,2001.306205785643,Damaged
746,79,2023-09-27,8407.89477934693,Damaged
747,23837,2023-10-10,2919.2334468136846,Other
748,19356,2023-11-24,11274.74757890555,Damaged
749,24890,2022-05-19,1955.5377135190902,Damaged
750,23588,2023-07-04,3118.829095083782,Other
751,23159,2022-08-11,457.6467920910622,Other
752,13523,2023-05-04,1352.1563590838791,Other
753,20727,2023-04-12,11767.498124683694,Late Delivery
754,12949,2024-01-05,3020.9365179023853,Late Delivery
755,6345,2023-07-10,3172.6628880461994,Other
756,25051,2023-07-09,1751.6849603802764,Other
757,15030,2023-05-07,13696.861050667661,Damaged
758,22630,2023-12-30,2066.758517530085,Other
759,13361,2023-03-28,5482.150332378882,Other
760,24112,2022-10-26,1483.351968404557,Damaged
761,5666,2022-12-15,4297.4409723275985,Damaged
762,17764,2023-02-23,1099.6554726131899,Damaged
763,9235,2023-08-24,2234.6912649699875,Damaged
764,10714,2022-03-27,1839.4208876944253,Other
765,9227,2024-01-21,3416.279403375505,Late Delivery
766,13033,2023-05-12,5781.243462534958,Damaged
767,20506,2022-08-09,1619.8464836714297,Late Delivery
768,26537,2022-09-10,13376.95479530397,Damaged
769,12048,2022-06-20,8552.673021898428,Damaged
770,2328,2022-09-08,14372.50711438819,Damaged
771,7306,2022-06-17,18287.56030296926,Other
772,15400,2022-10-14,5860.357273363012,Other
773,2908,2022-03-23,2973.960463359271,Damaged
774,10802,2023-10-07,5748.573072564279,Late Delivery
775,19226,2022-02-22,13605.359262095964,Damaged
776,3013,2023-05-14,657.2546324788461,Other
777,25681,2023-07-22,18943.33488517748,Damaged
778,5938,2023-03-25,9206.708465376618,Damaged
779,14789,2023-04-06,8797.069418543932,Damaged
780,22112,2023-03-02,879.7271406145675,Damaged
781,21339,2023-11-02,12304.891466496152,Late Delivery
782,10172,2022-03-22,5709.456160319219,Late Delivery
783,20738,2023-09-17,2500.94010850359,Late Delivery
784,6676,2022-06-30,2213.4688800579506,Other
785,20924,2023-04-27,10504.116052595225,Late Delivery
786,8411,2023-03-18,5181.454707553234,Other
787,11828,2023-03-08,12866.145512587367,Late Delivery
788,1487,2023-05-28,12289.728436012478,Late Delivery
789,5652,2023-04-13,10815.1277967125,Other
790,20068,2022-09-20,5444.088277020675,Other
791,26165,2022-12-19,15387.229124587035,Damaged
792,16336,2023-10-22,932.7047607624178,Late Delivery
793,4606,2023-07-19,6991.726556227135,Other
794,1415,2023-11-13,5672.803895244353,Late Delivery
795,732,2023-04-26,16552.51438932579,Late Delivery
796,22458,2022-09-18,5471.210135431585,Damaged
797,4373,2023-08-04,2725.256091982689,Damaged
798,15584,2023-10-21,7671.133235685837,Damaged
799,17873,2022-10-14,13633.788315646274,Damaged
800,4725,2023-08-10,14569.499057781819,Damaged
801,14172,2022-05-10,6453.547646340408,Damaged
802,17943,2023-04-28,12630.631429390345,Damaged
803,1139,2023-03-05,2130.698400388246,Late Delivery
804,18437,2023-05-15,3146.147163376808,Other
805,13797,2023-06-19,9105.080987213209,Damaged
806,22876,2023-11-27,8355.789609825573,Other
807,20090,2022-01-19,6224.407411260254,Other
808,9960,2022-05-13,4753.634941828323,Other
809,26841,2023-12-05,16741.390958126827,Other
810,7982,2023-04-07,3735.5343376955334,Damaged
811,19565,2022-05-01,3879.098470140529,Other
812,3882,2022-03-10,2895.597916908187,Late Delivery
813,1810,2023-03-14,5357.550099339137,Damaged
814,14975,2022-08-12,4643.7393662995755,Damaged
815,13781,2023-08-27,941.6400523343129,Late Delivery
816,25891,2023-09-20,7884.636625132435,Damaged
817,21386,2023-10-11,7779.336664093399,Damaged
818,25509,2022-12-14,12168.641926799424,Other
819,24225,2022-07-12,2612.2296879485248,Late Delivery
820,23241,2023-11-23,3529.855252976789,Other
821,9265,2022-04-09,10541.57559429106,Damaged
822,25973,2022-06-11,5971.3783975453025,Late Delivery
823,3329,2023-04-26,6370.613809588463,Damaged
824,17715,2022-04-06,1283.066336835703,Late Delivery
825,15244,2023-04-14,944.6389834262701,Damaged
826,1915,2022-03-18,14220.472368507877,Late Delivery
827,16594,2023-10-10,1728.8034631108153,Other
828,18517,2023-05-23,6202.737403611452,Late Delivery
829,22284,2023-01-07,1348.7460162867212,Damaged
830,6454,2023-06-22,1966.197488977645,Late Delivery
831,7522,2023-01-06,5921.180787598505,Other
832,2639,2022-08-20,4522.005697263204,Late Delivery
833,3226,2023-07-20,7226.0972658286055,Other
834,7954,2022-10-04,1112.5014511434824,Other
835,18831,2023-07-07,4335.620144175546,Damaged
836,15233,2023-03-05,10995.043008754505,Damaged
837,10849,2023-10-23,3606.1441631083767,Late Delivery
838,13829,2022-09-05,18452.46149965656,Other
839,17302,2022-08-04,3619.4827511644,Other
840,2158,2023-08-12,5874.660736437027,Damaged
841,10015,2023-12-21,3917.537564531583,Damaged
842,14900,2023-10-30,5538.489006990533,Other
843,10983,2023-11-05,2987.205299529109,Damaged
844,13648,2022-10-12,2521.567317509005,Late Delivery
845,6793,2023-12-28,5246.073930786786,Damaged
846,17719,2023-07-20,629.4676172338394,Late Delivery
847,4358,2023-04-28,1599.5326844264468,Damaged
848,6501,2023-08-15,1244.930982185535,Late Delivery
849,6907,2023-03-27,4637.010343043866,Other
850,23447,2023-05-11,6932.657697162846,Damaged
851,1323,2022-02-17,6191.634256841649,Late Delivery
852,12483,2022-09-12,8369.686396342518,Late Delivery
853,8468,2022-04-12,17957.940542254455,Damaged
854,15972,2022-10-16,5330.211118922429,Damaged
855,19916,2022-03-31,14258.77751842596,Other
856,24488,2023-10-23,10515.990989480162,Other
857,17387,2022-07-13,4068.2388744563273,Late Delivery
858,12708,2023-11-02,428.4518807678827,Damaged
859,15454,2023-11-16,807.3417183440087,Late Delivery
860,18893,2022-03-14,7835.044562464702,Late Delivery
861,9189,2023-12-18,9336.874999165193,Damaged
862,4385,2023-08-13,3175.3340445143435,Late Delivery
863,8531,2023-12-23,5433.481249588211,Late Delivery
864,19431,2022-03-21,2004.6380316099285,Damaged
865,5794,2022-04-19,3680.687490933585,Late Delivery
866,1428,2023-07-29,2904.6448656918424,Late Delivery
867,19744,2023-04-24,9482.021038295165,Damaged
868,13018,2023-03-04,1533.9879898182448,Late Delivery
869,7076,2022-04-10,1961.3546356021836,Late Delivery
870,15054,2022-02-19,3059.4373960894472,Damaged
871,16847,2023-11-26,2499.9151557178143,Other
872,12267,2023-11-19,4188.679607788973,Other
873,8965,2022-11-15,2134.9711391329924,Damaged
874,16236,2022-08-11,7476.038931471134,Late Delivery
875,16051,2023-10-28,12220.294968509943,Other
876,4318,2023-11-02,5687.840972460458,Late Delivery
877,23409,2023-01-12,13392.247665867144,Damaged
878,21718,2023-12-03,7335.680799906755,Late Delivery
879,23227,2022-12-28,8491.953721407033,Damaged
880,10290,2023-10-26,13364.700444317681,Damaged
881,5561,2023-08-31,2667.915503045946,Damaged
882,1368,2023-04-28,8402.953510140216,Damaged
883,25104,2023-05-12,13634.18431507625,Damaged
884,2117,2022-04-01,4479.610808313012,Other
885,4964,2022-08-14,3292.8732640426324,Other
886,24772,2023-02-25,6267.007461779089,Other
887,19090,2022-07-21,5374.063445740927,Late Delivery
888,10897,2023-09-17,13394.176388082737,Other
889,24628,2022-12-27,5590.136822255721,Other
890,9492,2023-01-07,7489.84654836616,Damaged
891,25660,2023-10-13,3035.978229658283,Other
892,22385,2023-07-25,3849.0825669654555,Late Delivery
893,9918,2022-07-05,5017.178567455259,Other
894,8996,2023-02-04,4546.639928663788,Other
895,4924,2022-12-26,1308.1238714098079,Other
896,15439,2023-12-08,13058.956149265538,Other
897,5533,2022-09-01,3211.4531564076274,Damaged
898,10755,2024-01-11,13862.15617385958,Late Delivery
899,11130,2022-12-11,3894.5712614654085,Other
900,18015,2023-12-25,11894.51717521591,Other
901,23137,2023-01-19,2845.117812367793,Damaged
902,10943,2024-01-10,1404.4547589038089,Late Delivery
903,7441,2022-03-05,5372.918561082506,Other
904,5709,2023-06-01,1579.4092035700469,Other
905,15899,2023-06-11,5798.547735360608,Late Delivery
906,18147,2023-09-25,6971.351740556142,Late Delivery
907,14966,2023-09-11,7463.428925932505,Other
908,14409,2023-09-08,3841.2982964682374,Damaged
909,20811,2022-07-07,1191.4076641173492,Other
910,6642,2022-04-14,6111.7434014668725,Damaged
911,18145,2022-05-23,4000.140214321257,Damaged
912,15987,2022-09-11,4452.823529178774,Damaged
913,25477,2023-08-20,5472.892976607822,Other
914,3491,2022-03-21,2053.428999029528,Late Delivery
915,12969,2023-11-18,5300.160933090482,Other
916,19603,2022-12-15,3483.828778182328,Damaged
917,13006,2022-10-08,8215.83092724267,Late Delivery
918,6838,2022-02-01,2537.182842897278,Late Delivery
919,15073,2023-02-12,3275.5003634638656,Damaged
920,12018,2022-01-29,2166.7237416013554,Damaged
921,26966,2022-08-04,1108.265190184246,Damaged
922,23349,2022-06-04,7528.145939792707,Other
923,4374,2023-04-11,10943.040157398033,Damaged
924,26332,2022-04-23,19782.63207647888,Damaged
925,2805,2023-05-27,14076.322682314307,Other
926,19340,2023-02-19,5634.122735904137,Other
927,21065,2023-02-16,2659.9378045410126,Other
928,1421,2023-02-18,1340.2281298303449,Other
929,26461,2022-09-19,4206.245892185924,Other
930,5625,2023-01-02,6645.3336316877785,Other
931,12520,2023-02-02,8109.855396624274,Damaged
932,23036,2023-01-24,6965.547717434807,Damaged
933,4803,2023-06-01,4041.758353606588,Damaged
934,24914,2022-11-12,5210.635318451818,Late Delivery
935,11346,2022-04-19,2219.0327324257833,Other
936,12463,2023-06-18,20751.25306653961,Late Delivery
937,22057,2023-10-09,764.3888833764541,Late Delivery
938,5808,2023-10-29,5239.966445022396,Other
939,22886,2022-04-20,21784.03540586827,Damaged
940,2045,2023-05-08,9669.58317106561,Late Delivery
941,1520,2023-04-27,8359.870036915217,Damaged
942,4327,2022-05-09,9047.72178179402,Damaged
943,10428,2022-06-29,3113.5145330220744,Other
944,4112,2023-11-02,6863.218377900771,Other
945,17421,2022-02-16,13656.425217071714,Late Delivery
946,19921,2023-01-21,6710.750770235134,Late Delivery
947,1153,2022-02-25,12554.10486416634,Late Delivery
948,15719,2022-10-07,1773.6672315742928,Late Delivery
949,24397,2023-04-10,16627.546125212422,Damaged
950,21079,2023-04-01,3032.438652474685,Damaged
951,16795,2022-12-05,1626.8384673215435,Other
952,7163,2022-07-16,12210.816343255088,Late Delivery
953,14968,2022-11-27,3184.7304903674476,Other
954,20128,2022-12-19,3640.4972213904935,Other
955,12940,2023-06-03,719.2806549473107,Late Delivery
956,14559,2023-10-02,7322.246051694859,Late Delivery
957,12753,2023-10-12,7029.284385285723,Other
958,20717,2023-05-23,7408.690384719511,Damaged
959,17636,2022-05-21,12951.150526010462,Damaged
960,6113,2023-12-22,14202.961271616587,Damaged
961,11401,2022-04-16,4402.599940483681,Other
962,3654,2023-06-11,8185.230906125221,Other
963,7707,2022-07-23,3713.1653670520636,Other
964,3902,2023-10-26,11519.991890701542,Late Delivery
965,14855,2022-02-13,5093.994405297561,Damaged
966,7256,2022-11-14,2992.312324066738,Other
967,23693,2022-08-21,11940.875368625633,Damaged
968,13891,2022-07-22,4315.021252003208,Other
969,6646,2023-11-23,1636.5183599653876,Damaged
970,21716,2022-10-22,4037.6956205132064,Damaged
971,26923,2023-01-17,3780.579800173144,Damaged
972,6130,2022-04-16,11672.746341226688,Late Delivery
973,15415,2023-06-05,15683.467501174218,Other
974,23809,2023-01-03,3757.1795353174575,Damaged
975,14943,2023-12-02,3952.9543595461814,Other
976,308,2023-09-30,3724.4624922036664,Other
977,26722,2023-01-17,2042.16468988714,Late Delivery
978,22597,2022-09-28,5581.872228862393,Damaged
979,15842,2022-05-04,3192.380615686651,Damaged
980,12767,2023-11-19,1079.9750462757938,Other
981,9147,2022-03-29,11253.79764251886,Other
982,25110,2023-06-28,1436.4835002716766,Late Delivery
983,2659,2023-12-13,6688.601049073506,Damaged
984,8029,2022-09-30,14308.268522796003,Other
985,7539,2023-01-26,2547.596104507409,Late Delivery
986,4354,2022-05-28,2248.675109659095,Late Delivery
987,1366,2022-10-13,10713.160607309626,Damaged
988,4883,2023-06-11,1842.8727839276012,Other
989,6079,2023-10-23,12164.437030974108,Other
990,12420,2022-09-29,3964.0075710332458,Late Delivery
991,17107,2022-06-22,3963.6643843907964,Late Delivery
992,11877,2022-05-29,6616.913816837107,Damaged
993,3820,2022-06-29,9903.752981130843,Damaged
994,7105,2022-07-21,2942.9995809920288,Damaged
995,10197,2022-03-12,2110.9640909597933,Damaged
996,23071,2022-10-01,2298.8887639514755,Late Delivery
997,8011,2023-01-10,1509.6180493358459,Damaged
998,18455,2022-11-30,11325.178426363704,Other
999,8364,2023-07-30,3144.175450432124,Damaged
1000,21430,2023-11-11,5505.865620740077,Damaged
1001,19955,2022-03-08,7443.887790920253,Late Delivery
1002,21213,2023-06-03,1270.1284587974176,Late Delivery
1003,4083,2023-12-30,2437.0830861930353,Damaged
1004,7547,2022-09-29,648.105327726097,Late Delivery
1005,24141,2022-05-16,8226.33158821674,Damaged
1006,3886,2022-07-18,4790.66188980201,Damaged
1007,9347,2022-05-06,9961.291034674456,Late Delivery
1008,9153,2022-06-27,7168.353986680114,Other
1009,18559,2022-02-06,8523.335084728542,Damaged
1010,25914,2023-05-11,3270.63657992464,Late Delivery
1011,4987,2022-09-28,12681.162955297821,Other
1012,4459,2022-11-25,4941.080467770202,Late Delivery
1013,8756,2023-11-29,8668.56834809653,Other
1014,20135,2022-10-20,4765.205905418909,Late Delivery
1015,4403,2023-06-01,13725.898289176695,Damaged
1016,11449,2023-07-24,4757.166450362226,Damaged
1017,23244,2022-08-08,9064.912819720088,Late Delivery
1018,26253,2023-10-27,2081.1513983931504,Late Delivery
1019,19749,2023-05-08,4710.030075141338,Late Delivery
1020,10843,2022-02-16,6184.122924823325,Damaged
1021,21187,2022-05-17,1788.8432410891983,Late Delivery
1022,18324,2023-11-05,13469.303114794133,Other
1023,24034,2022-05-13,9472.934317957699,Other
1024,9584,2022-05-25,1525.0170801523373,Late Delivery
1025,19186,2022-07-12,16025.528403083157,Damaged
1026,3667,2023-05-16,6071.871732578991,Other
1027,15399,2023-04-02,4553.741037352931,Other
1028,26164,2023-03-08,9050.513393043342,Other
1029,11174,2023-09-20,2350.646166087743,Late Delivery
1030,25470,2022-01-18,1017.8403148784364,Other
1031,8285,2023-02-22,9073.954831723973,Other
1032,8819,2022-05-25,2156.7506194842176,Other
1033,6011,2022-08-07,1990.76481764455,Damaged
1034,9053,2023-06-13,956.6407356572525,Damaged
1035,4295,2022-04-30,9206.861150178158,Damaged
1036,12327,2022-08-25,7049.467159437316,Late Delivery
1037,13133,2022-07-31,3415.459478240936,Late Delivery
1038,26089,2023-06-21,4409.944109767971,Other
1039,1087,2023-02-23,3357.960529128571,Late Delivery
1040,3695,2023-09-25,2200.419693118773,Late Delivery
1041,16221,2022-09-21,6356.020196606102,Late Delivery
1042,5269,2023-01-01,4246.173649912454,Other
1043,20795,2022-06-05,21635.97423170085,Damaged
1044,25818,2023-05-17,4543.843178126782,Damaged
1045,5362,2022-07-14,2069.798318760537,Other
1046,4685,2022-11-10,8761.289249700967,Other
1047,24540,2023-03-22,3833.2477021761224,Other
1048,1265,2022-05-08,7940.722905152187,Other
1049,4016,2023-08-10,9856.474192728558,Other
1050,19764,2023-12-14,4442.491203287169,Late Delivery
1051,1268,2024-01-06,10117.99076438586,Other
1052,24580,2022-04-27,654.4641229189351,Late Delivery
1053,14850,2022-12-10,1607.6468522356995,Damaged
1054,12571,2023-03-02,9570.884354955648,Other
1055,16163,2022-08-17,12413.356687339347,Damaged
1056,24350,2022-04-12,7026.480535351554,Other
1057,14645,2023-05-04,10885.454057867086,Late Delivery
1058,11194,2023-09-09,6154.315537790441,Other
1059,5277,2022-10-30,4987.982823870795,Other
1060,23631,2023-10-06,10189.882086806789,Other
1061,15127,2023-04-25,10351.596799346047,Late Delivery
1062,22834,2022-02-07,9624.906715155385,Other
1063,3362,2023-04-25,4785.539430108262,Late Delivery
1064,15231,2022-03-31,19119.182335383324,Other
1065,26418,2023-06-24,8899.511992133239,Late Delivery
1066,14238,2022-05-14,13995.900358246095,Other
1067,19519,2023-05-01,3111.479386757526,Late Delivery
1068,444,2022-07-15,1564.2846969697591,Late Delivery
1069,11099,2022-12-16,1667.4571131772484,Other
1070,23775,2023-10-10,8737.744781200745,Late Delivery
1071,11246,2023-06-03,3611.60537614165,Other
1072,5547,2023-05-24,5945.486129747379,Other
1073,17027,2023-09-06,1448.4861637635672,Other
1074,17394,2023-10-24,12492.354687407904,Other
1075,19301,2022-05-19,735.0629039520439,Other
1076,14293,2022-04-18,15775.610625583931,Damaged
1077,17207,2022-05-27,6698.2406430499,Other
1078,8384,2022-03-20,2070.309840439926,Damaged
1079,11016,2023-01-10,8816.425601224299,Late Delivery
1080,24111,2023-07-07,12106.73999118943,Late Delivery
1081,20508,2022-03-06,4054.342750278029,Damaged
1082,15058,2022-12-15,10911.993649671265,Other
1083,11404,2023-04-06,10546.243477300375,Damaged
1084,9844,2023-02-15,12149.7327937474,Damaged
1085,15542,2023-11-07,2959.75230607723,Other
1086,3262,2023-12-01,9007.47702335466,Other
1087,5431,2023-08-28,7412.8026926932525,Damaged
1088,17474,2023-07-27,13057.058218160684,Damaged
1089,14015,2022-01-21,10728.473010603922,Late Delivery
1090,4980,2022-10-23,7352.33608561124,Late Delivery
1091,21692,2023-08-07,13505.265563999836,Damaged
1092,24495,2022-02-05,1760.589143567752,Late Delivery
1093,20321,2022-04-20,9521.73776263625,Other
1094,15694,2022-04-26,17241.152445423664,Damaged
1095,17923,2022-03-10,21621.62264706545,Other
1096,15151,2022-08-19,6963.204185804064,Other
1097,24959,2023-08-16,8232.24513944385,Late Delivery
1098,22352,2023-04-11,5511.721482449729,Late Delivery
1099,10593,2023-03-24,5594.001692437122,Damaged
1100,20145,2022-04-09,5431.121669646191,Late Delivery
1101,5853,2022-09-27,4236.958321230433,Damaged
1102,25972,2022-10-13,11187.587779424315,Damaged
1103,6980,2022-07-19,515.0153069495194,Damaged
1104,14971,2022-03-12,12330.043577001488,Damaged
1105,4271,2022-05-16,7724.878863802311,Damaged
1106,18382,2023-09-19,7898.781484772461,Other
