customer_id,customer_name,segment,signup_date
699,Customer_699,Corporate,2021-04-09
700,Customer_700,Consumer,2020-06-02
701,Customer_701,Home Office,2021-09-02
702,Customer_702,Consumer,2021-12-04
703,Customer_703,Consumer,2021-08-12
704,Customer_704,Consumer,2021-08-09
705,Customer_705,Consumer,2021-08-01
706,Customer_706,Home Office,2019-06-04
707,Customer_707,Home Office,2019-03-29
708,Customer_708,Corporate,2022-01-01
709,Customer_709,Home Office,2021-07-19
710,Customer_710,Home Office,2019-06-28
711,Customer_711,Corporate,2019-07-31
712,Customer_712,Home Office,2020-04-09
713,Customer_713,Consumer,2020-09-22
714,Customer_714,Consumer,2021-04-04
715,Customer_715,Corporate,2020-08-29
716,Customer_716,Corporate,2021-06-03
717,Customer_717,Corporate,2020-01-01
718,Customer_718,Consumer,2019-10-03
719,Customer_719,Home Office,2020-01-15
720,Customer_720,Consumer,2021-08-02
721,Customer_721,Corporate,2021-12-23
722,Customer_722,Home Office,2021-03-20
723,Customer_723,Home Office,2021-07-13
724,Customer_724,Consumer,2020-05-08
725,Customer_725,Corporate,2022-01-26
726,Customer_726,Consumer,2021-12-30
727,Customer_727,Home Office,2019-12-30
728,Customer_728,Consumer,2020-07-23
729,Customer_729,Consumer,2021-02-01
730,Customer_730,Corporate,2019-10-03
731,Customer_731,Corporate,2019-02-19
732,Customer_732,Home Office,2020-12-28
733,Customer_733,Consumer,2021-06-24
734,Customer_734,Consumer,2021-07-16
735,Customer_735,Consumer,2020-07-17
736,Customer_736,Home Office,2021-02-21
737,Customer_737,Home Office,2020-04-29
738,Customer_738,Corporate,2022-01-12
739,Customer_739,Corporate,2020-08-06
740,Customer_740,Corporate,2019-08-24
741,Customer_741,Consumer,2019-02-25
742,Customer_742,Consumer,2019-12-26
743,Customer_743,Corporate,2019-04-20
744,Customer_744,Consumer,2019-07-11
745,Customer_745,Corporate,2021-06-22
746,Customer_746,Home Office,2022-01-21
747,Customer_747,Corporate,2021-05-11
748,Customer_748,Home Office,2020-07-21
749,Customer_749,Consumer,2021-12-19
750,Customer_750,Corporate,2020-10-11
751,Customer_751,Consumer,2019-02-08
752,Customer_752,Home Office,2021-12-08
753,Customer_753,Home Office,2020-09-28
754,Customer_754,Home Office,2021-11-02
755,Customer_755,Consumer,2019-02-05
756,Customer_756,Consumer,2019-04-11
757,Customer_757,Consumer,2022-01-14
758,Customer_758,Consumer,2019-06-15
759,Customer_759,Home Office,2020-01-18
760,Customer_760,Home Office,2021-02-28
761,Customer_761,Corporate,2019-01-31
762,Customer_762,Corporate,2019-01-11
763,Customer_763,Consumer,2019-04-06
764,Customer_764,Home Office,2020-03-28
765,Customer_765,Home Office,2019-07-11
766,Customer_766,Home Office,2020-04-30
767,Customer_767,Corporate,2022-02-25
768,Customer_768,Corporate,2019-08-26
769,Customer_769,Home Office,2022-02-09
770,Customer_770,Home Office,2022-03-14
771,Customer_771,Home Office,2021-12-24
772,Customer_772,Corporate,2021-01-04
773,Customer_773,Home Office,2021-09-17
774,Customer_774,Home Office,2021-04-04
775,Customer_775,Consumer,2019-04-16
776,Customer_776,Consumer,2019-06-30
777,Customer_777,Corporate,2019-07-03
778,Customer_778,Home Office,2019-08-14
779,Customer_779,Home Office,2021-02-15
780,Customer_780,Consumer,2021-02-28
781,Customer_781,Corporate,2022-01-17
782,Customer_782,Consumer,2020-11-18
783,Customer_783,Consumer,2020-06-13
784,Customer_784,Consumer,2021-08-29
785,Customer_785,Consumer,2021-07-24
786,Customer_786,Home Office,2019-04-16
787,Customer_787,Home Office,2021-04-10
788,Customer_788,Consumer,2020-11-09
789,Customer_789,Corporate,2021-04-28
790,Customer_790,Corporate,2021-11-21
791,Customer_791,Corporate,2020-01-28
792,Customer_792,Corporate,2019-02-09
793,Customer_793,Consumer,2020-10-21
794,Customer_794,Home Office,2021-09-07
795,Customer_795,Corporate,2022-01-10
796,Customer_796,Consumer,2021-04-24
797,Customer_797,Corporate,2019-07-20
798,Customer_798,Corporate,2020-03-22
799,Customer_799,Consumer,2021-11-27
800,Customer_800,Home Office,2020-03-19
801,Customer_801,Home Office,2021-01-30
802,Customer_802,Consumer,2019-08-15
803,Customer_803,Home Office,2019-02-17
804,Customer_804,Consumer,2021-11-07
805,Customer_805,Consumer,2021-06-30
806,Customer_806,Consumer,2019-07-06
807,Customer_807,Home Office,2019-12-11
808,Customer_808,Consumer,2019-08-12
809,Customer_809,Corporate,2021-04-09
810,Customer_810,Home Office,2020-05-02
811,Customer_811,Home Office,2021-05-26
812,Customer_812,Home Office,2021-04-28
813,Customer_813,Home Office,2021-09-05
814,Customer_814,Corporate,2021-10-13
815,Customer_815,Home Office,2019-07-07
816,Customer_816,Home Office,2019-09-27
817,Customer_817,Consumer,2019-11-06
818,Customer_818,Home Office,2022-03-01
819,Customer_819,Corporate,2021-12-31
820,Customer_820,Corporate,2021-04-24
821,Customer_821,Corporate,2020-04-30
822,Customer_822,Corporate,2019-04-30
823,Customer_823,Home Office,2019-08-08
824,Customer_824,Home Office,2019-02-22
825,Customer_825,Corporate,2021-01-27
826,Customer_826,Corporate,2021-01-07
827,Customer_827,Home Office,2020-12-20
828,Customer_828,Corporate,2020-02-10
829,Customer_829,Consumer,2020-08-30
830,Customer_830,Corporate,2021-10-17
831,Customer_831,Corporate,2020-02-26
832,Customer_832,Consumer,2020-12-12
833,Customer_833,Consumer,2019-09-04
834,Customer_834,Home Office,2019-03-13
835,Customer_835,Home Office,2019-07-04
836,Customer_836,Consumer,2019-01-06
837,Customer_837,Consumer,2021-06-24
838,Customer_838,Home Office,2020-01-22
839,Customer_839,Corporate,2020-11-29
840,Customer_840,Consumer,2022-01-04
841,Customer_841,Home Office,2021-04-06
842,Customer_842,Corporate,2019-12-15
843,Customer_843,Consumer,2019-11-04
844,Customer_844,Corporate,2022-02-24
845,Customer_845,Home Office,2019-10-14
846,Customer_846,Consumer,2021-02-04
847,Customer_847,Corporate,2020-12-25
848,Customer_848,Consumer,2021-01-31
849,Customer_849,Corporate,2020-01-18
850,Customer_850,Home Office,2020-01-23
851,Customer_851,Home Office,2020-06-08
852,Customer_852,Consumer,2020-09-30
853,Customer_853,Corporate,2021-07-26
854,Customer_854,Consumer,2019-10-03
855,Customer_855,Consumer,2020-05-14
856,Customer_856,Corporate,2020-12-17
857,Customer_857,Corporate,2019-12-03
858,Customer_858,Corporate,2021-07-20
859,Customer_859,Home Office,2020-04-25
860,Customer_860,Consumer,2021-06-29
861,Customer_861,Consumer,2021-12-17
862,Customer_862,Home Office,2019-04-19
863,Customer_863,Corporate,2019-11-24
864,Customer_864,Home Office,2019-11-11
865,Customer_865,Home Office,2022-02-08
866,Customer_866,Home Office,2020-11-29
867,Customer_867,Consumer,2021-02-19
868,Customer_868,Home Office,2019-06-05
869,Customer_869,Consumer,2021-06-05
870,Customer_870,Consumer,2021-10-22
871,Customer_871,Consumer,2021-01-27
872,Customer_872,Corporate,2020-12-22
873,Customer_873,Consumer,2021-07-01
874,Customer_874,Consumer,2021-05-20
875,Customer_875,Corporate,2019-01-13
876,Customer_876,Consumer,2020-08-30
877,Customer_877,Home Office,2020-05-12
878,Customer_878,Home Office,2019-08-26
879,Customer_879,Consumer,2022-01-22
880,Customer_880,Corporate,2021-02-19
881,Customer_881,Home Office,2022-04-09
882,Customer_882,Corporate,2020-08-28
883,Customer_883,Corporate,2020-10-22
884,Customer_884,Home Office,2021-04-28
885,Customer_885,Corporate,2021-07-24
886,Customer_886,Home Office,2020-09-19
887,Customer_887,Corporate,2019-05-23
888,Customer_888,Home Office,2020-12-14
889,Customer_889,Consumer,2020-04-23
890,Customer_890,Home Office,2020-07-18
891,Customer_891,Home Office,2020-04-15
892,Customer_892,Home Office,2020-01-19
893,Customer_893,Home Office,2021-07-14
894,Customer_894,Corporate,2020-02-21
895,Customer_895,Consumer,2019-11-04
896,Customer_896,Home Office,2020-10-10
897,Customer_897,Corporate,2021-10-21
898,Customer_898,Consumer,2021-12-03
899,Customer_899,Consumer,2021-01-08
900,Customer_900,Consumer,2022-01-26
901,Customer_901,Consumer,2019-05-20
902,Customer_902,Home Office,2021-08-31
903,Customer_903,Home Office,2021-10-13
904,Customer_904,Corporate,2021-08-10
905,Customer_905,Corporate,2021-06-22
906,Customer_906,Corporate,2019-03-13
907,Customer_907,Consumer,2019-04-17
908,Customer_908,Consumer,2021-12-01
909,Customer_909,Home Office,2021-06-01
910,Customer_910,Consumer,2019-05-19
911,Customer_911,Consumer,2020-09-06
912,Customer_912,Consumer,2021-05-12
913,Customer_913,Corporate,2019-09-30
914,Customer_914,Corporate,2020-02-20
915,Customer_915,Home Office,2020-05-20
916,Customer_916,Consumer,2021-01-02
917,Customer_917,Consumer,2020-02-28
918,Customer_918,Home Office,2020-01-25
919,Customer_919,Consumer,2019-12-08
920,Customer_920,Consumer,2021-08-03
921,Customer_921,Corporate,2020-09-05
922,Customer_922,Home Office,2020-05-07
923,Customer_923,Home Office,2019-07-11
924,Customer_924,Home Office,2020-05-13
925,Customer_925,Home Office,2021-04-01
926,Customer_926,Corporate,2019-08-15
927,Customer_927,Corporate,2019-05-19
928,Customer_928,Consumer,2021-05-05
929,Customer_929,Consumer,2021-03-27
930,Customer_930,Consumer,2022-03-18
931,Customer_931,Consumer,2022-02-12
932,Customer_932,Corporate,2021-12-22
933,Customer_933,Home Office,2019-04-14
934,Customer_934,Corporate,2021-05-20
935,Customer_935,Consumer,2020-10-29
936,Customer_936,Corporate,2019-09-30
937,Customer_937,Home Office,2021-10-26
938,Customer_938,Home Office,2022-03-16
939,Customer_939,Corporate,2019-07-03
940,Customer_940,Corporate,2021-11-17
941,Customer_941,Corporate,2022-02-16
942,Customer_942,Consumer,2019-10-20
943,Customer_943,Corporate,2019-06-26
944,Customer_944,Corporate,2019-02-27
945,Customer_945,Corporate,2019-11-04
946,Customer_946,Home Office,2021-09-03
947,Customer_947,Home Office,2022-02-02
948,Customer_948,Consumer,2020-11-30
949,Customer_949,Consumer,2019-03-24
950,Customer_950,Home Office,2019-09-09
951,Customer_951,Home Office,2021-03-06
952,Customer_952,Home Office,2021-06-15
953,Customer_953,Corporate,2019-07-29
954,Customer_954,Corporate,2021-03-26
955,Customer_955,Home Office,2020-08-31
956,Customer_956,Corporate,2020-03-22
957,Customer_957,Corporate,2020-04-04
958,Customer_958,Consumer,2021-08-25
959,Customer_959,Home Office,2020-04-16
960,Customer_960,Home Office,2020-01-05
961,Customer_961,Corporate,2021-06-18
962,Customer_962,Home Office,2021-07-11
963,Customer_963,Consumer,2019-05-17
964,Customer_964,Consumer,2020-01-02
965,Customer_965,Consumer,2021-06-30
966,Customer_966,Home Office,2019-07-03
967,Customer_967,Home Office,2020-04-16
968,Customer_968,Home Office,2020-10-15
969,Customer_969,Home Office,2021-01-18
970,Customer_970,Home Office,2020-06-20
971,Customer_971,Consumer,2021-03-12
972,Customer_972,Corporate,2021-07-08
973,Customer_973,Consumer,2020-05-24
974,Customer_974,Home Office,2020-09-21
975,Customer_975,Consumer,2021-09-28
976,Customer_976,Home Office,2022-01-01
977,Customer_977,Home Office,2021-07-04
978,Customer_978,Consumer,2021-10-30
979,Customer_979,Home Office,2019-06-01
980,Customer_980,Corporate,2021-10-25
981,Customer_981,Home Office,2020-04-08
982,Customer_982,Corporate,2022-02-10
983,Customer_983,Corporate,2019-09-28
984,Customer_984,Home Office,2022-04-01
985,Customer_985,Consumer,2020-04-04
986,Customer_986,Corporate,2019-04-15
987,Customer_987,Consumer,2019-06-11
988,Customer_988,Corporate,2019-12-17
989,Customer_989,Home Office,2020-03-09
990,Customer_990,Home Office,2021-05-01
991,Customer_991,Corporate,2019-05-20
992,Customer_992,Home Office,2022-03-01
993,Customer_993,Corporate,2019-03-28
994,Customer_994,Home Office,2019-07-02
995,Customer_995,Consumer,2020-01-03
996,Customer_996,Home Office,2019-05-09
997,Customer_997,Consumer,2020-10-31
998,Customer_998,Home Office,2019-05-29
999,Customer_999,Consumer,2021-09-11
1000,Customer_1000,Home Office,2021-05-01
1001,Customer_1001,Consumer,2020-09-19
1002,Customer_1002,Corporate,2020-03-21
1003,Customer_1003,Corporate,2021-06-02
1004,Customer_1004,Consumer,2019-10-21
1005,Customer_1005,Home Office,2022-03-12
1006,Customer_1006,Consumer,2019-09-07
1007,Customer_1007,Home Office,2021-05-27
1008,Customer_1008,Corporate,2021-08-05
1009,Customer_1009,Home Office,2021-09-01
1010,Customer_1010,Corporate,2021-11-14
1011,Customer_1011,Home Office,2021-02-27
1012,Customer_1012,Home Office,2021-09-10
1013,Customer_1013,Home Office,2021-06-07
1014,Customer_1014,Consumer,2021-06-08
1015,Customer_1015,Consumer,2019-03-11
1016,Customer_1016,Corporate,2020-09-16
1017,Customer_1017,Corporate,2021-05-24
1018,Customer_1018,Consumer,2022-02-09
1019,Customer_1019,Corporate,2020-04-15
1020,Customer_1020,Consumer,2019-04-01
1021,Customer_1021,Home Office,2020-06-13
1022,Customer_1022,Corporate,2020-10-22
1023,Customer_1023,Corporate,2021-01-08
1024,Customer_1024,Consumer,2020-12-26
1025,Customer_1025,Corporate,2021-05-21
1026,Customer_1026,Corporate,2019-07-11
1027,Customer_1027,Home Office,2019-05-18
1028,Customer_1028,Corporate,2019-12-11
1029,Customer_1029,Home Office,2021-10-05
1030,Customer_1030,Consumer,2020-05-17
1031,Customer_1031,Corporate,2019-07-22
1032,Customer_1032,Home Office,2020-07-26
1033,Customer_1033,Consumer,2019-07-11
1034,Customer_1034,Corporate,2019-01-05
1035,Customer_1035,Consumer,2019-11-07
1036,Customer_1036,Corporate,2020-07-02
1037,Customer_1037,Consumer,2019-02-25
1038,Customer_1038,Consumer,2020-03-18
1039,Customer_1039,Home Office,2021-05-19
1040,Customer_1040,Consumer,2020-08-07
1041,Customer_1041,Corporate,2021-01-21
1042,Customer_1042,Corporate,2019-12-26
1043,Customer_1043,Home Office,2021-03-29
1044,Customer_1044,Corporate,2019-01-30
1045,Customer_1045,Corporate,2019-04-18
1046,Customer_1046,Corporate,2021-04-23
1047,Customer_1047,Consumer,2020-12-17
1048,Customer_1048,Consumer,2021-06-09
1049,Customer_1049,Corporate,2021-08-17
1050,Customer_1050,Home Office,2021-06-11
1051,Customer_1051,Consumer,2021-01-01
1052,Customer_1052,Home Office,2020-08-28
1053,Customer_1053,Corporate,2020-04-01
1054,Customer_1054,Corporate,2020-09-06
1055,Customer_1055,Consumer,2020-11-28
1056,Customer_1056,Corporate,2020-11-04
1057,Customer_1057,Consumer,2020-06-26
1058,Customer_1058,Corporate,2021-05-06
1059,Customer_1059,Corporate,2021-06-15
1060,Customer_1060,Consumer,2019-10-05
1061,Customer_1061,Consumer,2020-07-05
1062,Customer_1062,Consumer,2019-04-21
1063,Customer_1063,Corporate,2020-01-20
1064,Customer_1064,Corporate,2021-01-30
1065,Customer_1065,Home Office,2020-11-24
1066,Customer_1066,Consumer,2020-02-09
1067,Customer_1067,Corporate,2019-01-22
1068,Customer_1068,Corporate,2020-11-08
1069,Customer_1069,Consumer,2020-09-02
1070,Customer_1070,Home Office,2019-01-08
1071,Customer_1071,Consumer,2020-12-02
1072,Customer_1072,Home Office,2020-06-12
1073,Customer_1073,Corporate,2020-08-24
1074,Customer_1074,Home Office,2020-10-18
1075,Customer_1075,Corporate,2019-06-15
1076,Customer_1076,Consumer,2021-04-28
1077,Customer_1077,Consumer,2020-05-10
1078,Customer_1078,Consumer,2020-08-12
1079,Customer_1079,Home Office,2020-03-04
1080,Customer_1080,Corporate,2021-02-12
1081,Customer_1081,Consumer,2019-06-12
1082,Customer_1082,Consumer,2020-01-01
1083,Customer_1083,Corporate,2019-03-13
1084,Customer_1084,Consumer,2020-10-16
1085,Customer_1085,Corporate,2019-09-26
1086,Customer_1086,Corporate,2020-02-19
1087,Customer_1087,Corporate,2021-10-12
1088,Customer_1088,Corporate,2020-11-05
1089,Customer_1089,Corporate,2021-12-19
1090,Customer_1090,Home Office,2019-01-06
1091,Customer_1091,Consumer,2021-09-08
1092,Customer_1092,Home Office,2020-07-23
1093,Customer_1093,Consumer,2020-02-11
1094,Customer_1094,Home Office,2019-01-26
1095,Customer_1095,Corporate,2021-10-25
1096,Customer_1096,Consumer,2021-09-12
1097,Customer_1097,Consumer,2020-01-25
1098,Customer_1098,Home Office,2020-12-10
1099,Customer_1099,Home Office,2020-07-24
1100,Customer_1100,Consumer,2021-01-23
1101,Customer_1101,Home Office,2019-05-26
1102,Customer_1102,Home Office,2021-02-23
1103,Customer_1103,Home Office,2020-06-09
1104,Customer_1104,Corporate,2019-01-13
1105,Customer_1105,Corporate,2021-06-21
1106,Customer_1106,Home Office,2020-01-19
1107,Customer_1107,Home Office,2020-07-09
1108,Customer_1108,Corporate,2021-06-05
1109,Customer_1109,Corporate,2019-01-19
1110,Customer_1110,Consumer,2020-07-28
1111,Customer_1111,Consumer,2021-01-20
1112,Customer_1112,Corporate,2021-09-30
1113,Customer_1113,Home Office,2020-02-23
1114,Customer_1114,Home Office,2020-02-23
1115,Customer_1115,Home Office,2019-05-02
1116,Customer_1116,Home Office,2020-03-07
1117,Customer_1117,Consumer,2019-02-13
1118,Customer_1118,Corporate,2020-01-16
1119,Customer_1119,Home Office,2019-05-25
1120,Customer_1120,Consumer,2019-12-29
1121,Customer_1121,Home Office,2021-12-09
1122,Customer_1122,Corporate,2021-12-24
1123,Customer_1123,Consumer,2019-12-21
1124,Customer_1124,Corporate,2021-03-10
1125,Customer_1125,Corporate,2022-04-02
1126,Customer_1126,Consumer,2022-03-10
1127,Customer_1127,Consumer,2021-04-05
1128,Customer_1128,Consumer,2022-02-25
1129,Customer_1129,Consumer,2020-02-02
1130,Customer_1130,Consumer,2021-05-29
1131,Customer_1131,Consumer,2020-04-07
1132,Customer_1132,Consumer,2021-03-18
1133,Customer_1133,Home Office,2019-07-06
1134,Customer_1134,Corporate,2021-01-01
1135,Customer_1135,Consumer,2020-03-04
1136,Customer_1136,Home Office,2021-05-07
1137,Customer_1137,Home Office,2019-08-25
1138,Customer_1138,Home Office,2021-02-09
1139,Customer_1139,Corporate,2021-01-27
1140,Customer_1140,Consumer,2019-05-16
1141,Customer_1141,Home Office,2021-03-02
1142,Customer_1142,Corporate,2019-06-20
1143,Customer_1143,Corporate,2019-06-08
1144,Customer_1144,Corporate,2019-07-20
1145,Customer_1145,Home Office,2021-08-19
1146,Customer_1146,Consumer,2020-08-05
1147,Customer_1147,Home Office,2021-05-25
1148,Customer_1148,Home Office,2020-01-06
1149,Customer_1149,Consumer,2019-04-13
1150,Customer_1150,Consumer,2021-09-28
1151,Customer_1151,Consumer,2022-02-22
1152,Customer_1152,Corporate,2021-09-02
1153,Customer_1153,Consumer,2021-03-08
1154,Customer_1154,Home Office,2020-10-19
1155,Customer_1155,Consumer,2021-05-31
1156,Customer_1156,Home Office,2021-01-02
1157,Customer_1157,Corporate,2020-02-27
1158,Customer_1158,Home Office,2020-07-25
1159,Customer_1159,Home Office,2019-06-20
1160,Customer_1160,Consumer,2019-06-22
1161,Customer_1161,Consumer,2020-10-24
1162,Customer_1162,Home Office,2020-03-28
1163,Customer_1163,Consumer,2019-12-16
1164,Customer_1164,Corporate,2020-05-08
1165,Customer_1165,Corporate,2020-09-11
1166,Customer_1166,Consumer,2021-10-24
1167,Customer_1167,Corporate,2022-01-21
1168,Customer_1168,Consumer,2021-07-07
1169,Customer_1169,Home Office,2019-01-06
1170,Customer_1170,Home Office,2019-10-15
1171,Customer_1171,Corporate,2022-03-15
1172,Customer_1172,Consumer,2020-08-30
1173,Customer_1173,Consumer,2020-04-01
1174,Customer_1174,Corporate,2021-10-26
1175,Customer_1175,Home Office,2020-09-15
1176,Customer_1176,Corporate,2020-01-11
1177,Customer_1177,Home Office,2020-03-22
1178,Customer_1178,Consumer,2021-04-14
1179,Customer_1179,Home Office,2022-02-03
1180,Customer_1180,Corporate,2021-03-21
1181,Customer_1181,Consumer,2022-01-24
1182,Customer_1182,Corporate,2021-08-16
1183,Customer_1183,Corporate,2021-04-28
1184,Customer_1184,Home Office,2021-03-19
1185,Customer_1185,Corporate,2021-09-05
1186,Customer_1186,Home Office,2020-02-20
1187,Customer_1187,Consumer,2020-12-26
1188,Customer_1188,Home Office,2020-03-29
1189,Customer_1189,Consumer,2019-05-30
1190,Customer_1190,Home Office,2021-01-28
1191,Customer_1191,Corporate,2021-02-17
1192,Customer_1192,Home Office,2021-08-30
1193,Customer_1193,Home Office,2021-02-01
1194,Customer_1194,Consumer,2021-09-28
1195,Customer_1195,Corporate,2019-03-17
1196,Customer_1196,Home Office,2020-08-21
1197,Customer_1197,Corporate,2019-08-13
1198,Customer_1198,Home Office,2019-04-23
1199,Customer_1199,Home Office,2019-09-08
1200,Customer_1200,Corporate,2021-04-20
1201,Customer_1201,Home Office,2020-12-14
1202,Customer_1202,Corporate,2022-01-11
1203,Customer_1203,Home Office,2019-05-05
1204,Customer_1204,Consumer,2022-04-13
1205,Customer_1205,Corporate,2021-12-28
1206,Customer_1206,Home Office,2021-12-06
1207,Customer_1207,Home Office,2021-06-02
1208,Customer_1208,Consumer,2019-01-30
1209,Customer_1209,Corporate,2019-10-08
1210,Customer_1210,Home Office,2021-07-12
1211,Customer_1211,Consumer,2020-01-03
1212,Customer_1212,Home Office,2020-05-09
1213,Customer_1213,Corporate,2021-11-14
1214,Customer_1214,Home Office,2020-12-18
1215,Customer_1215,Home Office,2021-10-13
1216,Customer_1216,Home Office,2020-08-28
1217,Customer_1217,Home Office,2020-01-10
1218,Customer_1218,Consumer,2020-09-30
1219,Customer_1219,Consumer,2021-11-14
1220,Customer_1220,Corporate,2019-04-26
1221,Customer_1221,Consumer,2019-02-17
1222,Customer_1222,Consumer,2019-04-09
1223,Customer_1223,Corporate,2020-02-09
1224,Customer_1224,Consumer,2020-11-15
1225,Customer_1225,Consumer,2021-06-21
1226,Customer_1226,Corporate,2020-05-17
1227,Customer_1227,Corporate,2021-06-12
1228,Customer_1228,Corporate,2019-09-15
1229,Customer_1229,Home Office,2021-04-23
1230,Customer_1230,Home Office,2019-05-01
1231,Customer_1231,Corporate,2021-03-20
1232,Customer_1232,Corporate,2021-09-04
1233,Customer_1233,Corporate,2019-02-23
1234,Customer_1234,Home Office,2021-10-15
1235,Customer_1235,Home Office,2021-02-22
1236,Customer_1236,Consumer,2019-08-29
1237,Customer_1237,Consumer,2020-04-27
1238,Customer_1238,Corporate,2021-10-09
1239,Customer_1239,Home Office,2019-07-06
1240,Customer_1240,Home Office,2020-10-17
1241,Customer_1241,Home Office,2019-09-19
1242,Customer_1242,Corporate,2021-08-10
1243,Customer_1243,Consumer,2020-05-05
1244,Customer_1244,Corporate,2020-03-06
1245,Customer_1245,Consumer,2019-08-27
1246,Customer_1246,Consumer,2019-10-31
1247,Customer_1247,Corporate,2019-10-25
1248,Customer_1248,Consumer,2019-03-17
1249,Customer_1249,Consumer,2021-09-25
1250,Customer_1250,Home Office,2020-10-03
1251,Customer_1251,Consumer,2021-04-06
1252,Customer_1252,Corporate,2019-10-10
1253,Customer_1253,Corporate,2020-08-13
1254,Customer_1254,Consumer,2019-03-13
1255,Customer_1255,Home Office,2020-12-03
1256,Customer_1256,Home Office,2020-07-28
1257,Customer_1257,Consumer,2021-09-26
1258,Customer_1258,Consumer,2021-06-10
1259,Customer_1259,Corporate,2019-01-12
1260,Customer_1260,Consumer,2019-05-21
1261,Customer_1261,Home Office,2019-01-17
1262,Customer_1262,Consumer,2021-12-22
1263,Customer_1263,Corporate,2019-09-10
1264,Customer_1264,Corporate,2020-04-09
1265,Customer_1265,Corporate,2020-01-11
1266,Customer_1266,Corporate,2021-09-07
1267,Customer_1267,Corporate,2020-06-03
1268,Customer_1268,Consumer,2019-03-31
1269,Customer_1269,Consumer,2020-12-20
1270,Customer_1270,Consumer,2021-03-14
1271,Customer_1271,Consumer,2021-03-06
1272,Customer_1272,Corporate,2020-09-21
1273,Customer_1273,Home Office,2022-04-13
1274,Customer_1274,Consumer,2019-03-17
1275,Customer_1275,Home Office,2021-07-14
1276,Customer_1276,Consumer,2020-02-04
1277,Customer_1277,Consumer,2021-08-27
1278,Customer_1278,Home Office,2021-12-30
1279,Customer_1279,Corporate,2022-02-21
1280,Customer_1280,Consumer,2021-03-07
1281,Customer_1281,Consumer,2019-07-14
1282,Customer_1282,Consumer,2019-08-16
1283,Customer_1283,Home Office,2020-04-05
1284,Customer_1284,Corporate,2020-09-09
1285,Customer_1285,Home Office,2021-11-10
1286,Customer_1286,Home Office,2019-03-05
1287,Customer_1287,Corporate,2019-06-14
1288,Customer_1288,Home Office,2019-01-27
1289,Customer_1289,Corporate,2021-10-08
1290,Customer_1290,Consumer,2019-10-12
1291,Customer_1291,Corporate,2019-10-08
1292,Customer_1292,Consumer,2021-04-17
1293,Customer_1293,Home Office,2021-04-10
1294,Customer_1294,Home Office,2022-04-02
1295,Customer_1295,Consumer,2021-07-06
1296,Customer_1296,Home Office,2019-08-12
1297,Customer_1297,Corporate,2021-02-22
1298,Customer_1298,Consumer,2022-03-15
1299,Customer_1299,Home Office,2021-08-22
1300,Customer_1300,Consumer,2021-08-07
1301,Customer_1301,Corporate,2021-11-19
1302,Customer_1302,Corporate,2019-02-14
1303,Customer_1303,Home Office,2020-04-15
1304,Customer_1304,Corporate,2019-02-03
1305,Customer_1305,Consumer,2020-10-14
1306,Customer_1306,Corporate,2021-04-09
1307,Customer_1307,Consumer,2019-08-09
1308,Customer_1308,Consumer,2020-06-17
1309,Customer_1309,Corporate,2020-11-22
1310,Customer_1310,Home Office,2021-07-20
1311,Customer_1311,Corporate,2021-04-20
1312,Customer_1312,Consumer,2021-10-07
1313,Customer_1313,Consumer,2020-08-04
1314,Customer_1314,Corporate,2022-02-13
1315,Customer_1315,Home Office,2019-08-27
1316,Customer_1316,Home Office,2020-03-16
1317,Customer_1317,Consumer,2019-05-28
1318,Customer_1318,Consumer,2021-10-29
1319,Customer_1319,Home Office,2020-01-23
1320,Customer_1320,Corporate,2021-12-09
1321,Customer_1321,Consumer,2021-07-04
1322,Customer_1322,Consumer,2020-09-29
1323,Customer_1323,Home Office,2019-10-05
1324,Customer_1324,Corporate,2021-09-15
1325,Customer_1325,Home Office,2020-08-11
1326,Customer_1326,Corporate,2020-10-10
1327,Customer_1327,Corporate,2020-09-09
1328,Customer_1328,Corporate,2019-05-15
1329,Customer_1329,Consumer,2020-08-02
1330,Customer_1330,Home Office,2022-03-16
1331,Customer_1331,Home Office,2020-05-04
1332,Customer_1332,Corporate,2020-04-22
1333,Customer_1333,Consumer,2022-03-28
1334,Customer_1334,Consumer,2020-01-19
1335,Customer_1335,Home Office,2019-06-12
1336,Customer_1336,Consumer,2020-03-16
1337,Customer_1337,Consumer,2020-02-19
1338,Customer_1338,Corporate,2019-10-15
1339,Customer_1339,Consumer,2019-07-06
1340,Customer_1340,Corporate,2022-03-07
1341,Customer_1341,Home Office,2019-05-10
1342,Customer_1342,Consumer,2019-07-13
1343,Customer_1343,Home Office,2019-11-12
1344,Customer_1344,Home Office,2019-05-24
1345,Customer_1345,Consumer,2019-01-16
1346,Customer_1346,Consumer,2020-02-27
1347,Customer_1347,Home Office,2019-09-02
1348,Customer_1348,Consumer,2021-07-15
1349,Customer_1349,Corporate,2022-02-04
1350,Customer_1350,Corporate,2022-01-16
1351,Customer_1351,Consumer,2019-05-09
1352,Customer_1352,Home Office,2021-06-25
1353,Customer_1353,Consumer,2021-06-05
1354,Customer_1354,Consumer,2019-12-07
1355,Customer_1355,Home Office,2019-01-04
1356,Customer_1356,Home Office,2019-11-02
1357,Customer_1357,Corporate,2021-06-26
1358,Customer_1358,Home Office,2020-08-29
1359,Customer_1359,Corporate,2021-09-18
1360,Customer_1360,Home Office,2019-11-17
